game_id,period,min_poss,pts,poss_num,id,side,xid,dummy
21700002,3,0.23333333333333428,3,315,201939,d,d0201939,1
21700002,3,0.2666666666666657,0,316,201939,o,o0201939,1
21700002,3,0.033333333333333215,3,317,201939,d,d0201939,1
21700002,3,0.3000000000000007,5,318,201939,o,o0201939,1
21700002,3,0.1999999999999993,8,319,201939,d,d0201939,1
21700002,3,0.3333333333333339,2,320,201939,o,o0201939,1
21700002,3,0.5,0,321,201939,d,d0201939,1
21700002,3,0.06666666666666643,2,322,201142,o,o0201142,1
21700002,3,0.4833333333333334,0,323,201142,d,d0201142,1
21700002,3,0.18333333333333357,2,324,201142,o,o0201142,1
21700002,3,0.2833333333333332,2,325,201142,d,d0201142,1
21700002,3,0.20000000000000018,0,326,1628395,o,o1628395,1
21700002,3,0.016666666666666607,0,327,1628395,d,d1628395,1
21700002,3,0.033333333333333215,0,328,1628395,o,o1628395,1
21700002,3,0.18333333333333357,0,329,1628395,d,d1628395,1
21700002,3,0.2833333333333332,0,330,1628395,o,o1628395,1
21700002,3,0.34999999999999964,0,331,1628395,d,d1628395,1
21700002,3,0,3,332,1628395,o,o1628395,1
21700002,3,0.2333333333333334,2,333,1628395,d,d1628395,1
21700002,3,0.7166666666666668,2,334,1628395,o,o1628395,1
21700002,3,0.16666666666666696,0,335,1628395,d,d1628395,1
21700002,3,0.48333333333333295,2,336,1628395,o,o1628395,1
21700002,3,0.2333333333333334,3,337,1628395,d,d1628395,1
21700002,3,0.1499999999999999,2,338,1628395,o,o1628395,1
21700002,3,0.3666666666666667,0,339,1628395,d,d1628395,1
21700002,3,0.08333333333333348,0,340,1628395,o,o1628395,1
21700002,3,0.3999999999999999,2,341,1628395,d,d1628395,1
21700002,3,0.1499999999999999,0,342,1628395,o,o1628395,1
21700002,3,0.3833333333333333,0,343,1628395,d,d1628395,1
21700002,3,0.3666666666666667,0,344,1628395,o,o1628395,1
21700002,3,0.18333333333333335,0,345,1628395,d,d1628395,1
21700002,3,0.3666666666666667,0,346,1628395,o,o1628395,1
21700002,3,0,0,347,1628395,d,d1628395,1
21700002,3,0.06666666666666665,2,348,1628395,o,o1628395,1
21700002,3,0.19999999999999996,2,349,1628395,d,d1628395,1
21700002,3,0.15000000000000002,0,350,1628395,o,o1628395,1
21700002,3,0.18333333333333335,2,351,201156,d,d0201156,1
21700002,3,0.14999999999999997,2,352,201156,o,o0201156,1
21700002,4,0.3000000000000007,2,353,201156,d,d0201156,1
21700002,4,0.38333333333333286,0,354,201156,o,o0201156,1
21700002,4,0.15000000000000036,3,355,201156,d,d0201156,1
21700002,4,0.31666666666666643,0,356,201156,o,o0201156,1
21700002,4,0.08333333333333215,2,357,201156,d,d0201156,1
21700002,4,0.18333333333333357,0,358,201156,o,o0201156,1
21700002,4,0.23333333333333428,2,359,201156,d,d0201156,1
21700002,4,0.16666666666666607,3,360,201156,o,o0201156,1
21700002,4,0.34999999999999964,2,361,201156,d,d0201156,1
21700002,4,0.2833333333333332,0,362,201156,o,o0201156,1
21700002,4,0.21666666666666679,0,363,201156,d,d0201156,1
21700002,4,0.36666666666666714,0,364,201156,o,o0201156,1
21700002,4,0.033333333333333215,2,365,201156,d,d0201156,1
21700002,4,0.5333333333333332,2,366,201156,o,o0201156,1
21700002,4,0.8166666666666673,0,367,201156,d,d0201156,1
21700002,4,0.11666666666666625,0,368,201142,o,o0201142,1
21700002,4,0.2999999999999998,0,369,201142,d,d0201142,1
21700002,4,0.2833333333333332,0,370,201142,o,o0201142,1
21700002,4,0.11666666666666714,0,371,201142,d,d0201142,1
21700002,4,0,3,372,201142,o,o0201142,1
21700002,4,0.41666666666666696,2,373,201142,d,d0201142,1
21700002,4,0.16666666666666607,0,374,201142,o,o0201142,1
21700002,4,0.08333333333333393,2,375,201142,d,d0201142,1
21700002,4,0.2999999999999998,2,376,201142,o,o0201142,1
21700002,4,0.4166666666666661,2,377,201142,d,d0201142,1
21700002,4,0.18333333333333357,3,378,201142,o,o0201142,1
21700002,4,0.25,0,379,201142,d,d0201142,1
21700002,4,0.15000000000000036,0,380,201142,o,o0201142,1
21700002,4,0.4666666666666668,2,381,201156,d,d0201156,1
21700002,4,0.09999999999999964,2,382,201156,o,o0201156,1
21700002,4,0.21666666666666679,3,383,201156,d,d0201156,1
21700002,4,0.18333333333333313,2,384,201156,o,o0201156,1
21700002,4,0.3166666666666669,3,385,201156,d,d0201156,1
21700002,4,0.44999999999999973,0,386,201156,o,o0201156,1
21700002,4,0.40000000000000036,0,387,201156,d,d0201156,1
21700002,4,0.16666666666666652,1,388,201142,o,o0201142,1
21700002,4,0.3500000000000001,3,389,201142,d,d0201142,1
21700002,4,0.43333333333333335,2,390,201142,o,o0201142,1
21700002,4,0.18333333333333313,2,391,201142,d,d0201142,1
21700002,4,0.3500000000000001,0,392,201142,o,o0201142,1
21700002,4,0.45000000000000007,2,393,201142,d,d0201142,1
21700002,4,0.19999999999999996,0,394,201142,o,o0201142,1
21700002,4,0.3666666666666667,0,395,201142,d,d0201142,1
21700002,4,0.16666666666666666,0,396,201142,o,o0201142,1
21700002,1,0.21666666666666679,2,196,202691,d,d0202691,1
21700002,1,0.40000000000000036,0,197,202691,o,o0202691,1
21700002,1,0.2833333333333332,0,198,202691,d,d0202691,1
21700002,1,0.01666666666666572,2,199,202691,o,o0202691,1
21700002,1,0.033333333333333215,0,200,202691,d,d0202691,1
21700002,1,0.36666666666666714,0,201,202691,o,o0202691,1
21700002,1,0.13333333333333286,0,202,202691,d,d0202691,1
21700002,1,0.05000000000000071,3,203,202691,o,o0202691,1
21700002,1,0.2333333333333325,3,204,202691,d,d0202691,1
21700002,1,0.18333333333333357,2,205,202691,o,o0202691,1
21700002,1,0.3000000000000007,0,206,202691,d,d0202691,1
21700002,1,0,2,207,202691,o,o0202691,1
21700002,1,0.38333333333333286,0,208,202691,d,d0202691,1
21700002,1,0,0,209,202691,o,o0202691,1
21700002,1,0.36666666666666714,0,210,202691,d,d0202691,1
21700002,1,0.033333333333333215,3,211,202691,o,o0202691,1
21700002,1,0.3333333333333339,0,212,202691,d,d0202691,1
21700002,1,0.2666666666666657,0,213,202691,o,o0202691,1
21700002,1,0.08333333333333393,2,214,202691,d,d0202691,1
21700002,1,0.16666666666666607,3,215,202691,o,o0202691,1
21700002,1,0.15000000000000036,2,216,202691,d,d0202691,1
21700002,1,0.18333333333333357,2,217,202691,o,o0202691,1
21700002,1,0.13333333333333286,0,218,202691,d,d0202691,1
21700002,1,0.4500000000000002,2,219,202691,o,o0202691,1
21700002,1,0.25,0,220,202691,d,d0202691,1
21700002,1,0.04999999999999982,3,221,202691,o,o0202691,1
21700002,1,0.40000000000000036,2,222,202691,d,d0202691,1
21700002,1,0.20000000000000018,0,223,202691,o,o0202691,1
21700002,1,0.14999999999999947,3,224,202691,d,d0202691,1
21700002,1,0.3333333333333339,0,225,201142,o,o0201142,1
21700002,1,0.18333333333333268,0,226,201142,d,d0201142,1
21700002,1,0.033333333333333215,2,227,201142,o,o0201142,1
21700002,1,0.21666666666666679,0,228,201142,d,d0201142,1
21700002,1,0.05000000000000071,0,229,201142,o,o0201142,1
21700002,1,0.34999999999999964,2,230,201142,d,d0201142,1
